species,band_type,mode_index,mode1,mode2,frequency_cm1,wavelength_nm,intensity_km_mol,source
HDO-HDO-HD,combination,,6,7.0,2824.12,3540.9260229735282,0.01,GVPT2_overtone_combination
HDO-HDO-HD,combination,,6,8.0,4113.88,2430.795258976927,0.75,GVPT2_overtone_combination
HDO-HDO-HD,combination,,6,9.0,4142.13,2414.2168401281465,0.01,GVPT2_overtone_combination
HDO-HDO-HD,combination,,6,10.0,5026.08,1989.6221309648872,0.06,GVPT2_overtone_combination
HDO-HDO-HD,combination,,6,11.0,5101.46,1960.2231518036012,1.45,GVPT2_overtone_combination
HDO-HDO-HD,overtone,,7,7.0,2824.33,3540.662741251908,0.07,GVPT2_overtone_combination
HDO-HDO-HD,combination,,7,8.0,4162.04,2402.6679224611007,0.01,GVPT2_overtone_combination
HDO-HDO-HD,combination,,7,9.0,4160.7,2403.4417285552913,0.75,GVPT2_overtone_combination
HDO-HDO-HD,combination,,7,10.0,5044.62,1982.3098667491308,4.1,GVPT2_overtone_combination
HDO-HDO-HD,combination,,7,11.0,5150.82,1941.4384505768014,0.01,GVPT2_overtone_combination
HDO-HDO-HD,overtone,,8,8.0,5388.46,1855.81780323135,0.66,GVPT2_overtone_combination
HDO-HDO-HD,combination,,8,9.0,5478.82,1825.2105380355624,0.0,GVPT2_overtone_combination
HDO-HDO-HD,combination,,8,10.0,6361.65,1571.9192347897165,0.05,GVPT2_overtone_combination
HDO-HDO-HD,combination,,8,11.0,6449.92,1550.4068267513396,0.15,GVPT2_overtone_combination
HDO-HDO-HD,overtone,,9,9.0,5406.1,1849.7623055437375,0.74,GVPT2_overtone_combination
HDO-HDO-HD,combination,,9,10.0,6365.13,1571.0598212448135,0.11,GVPT2_overtone_combination
HDO-HDO-HD,combination,,9,11.0,6467.63,1546.1614223448157,0.0,GVPT2_overtone_combination
HDO-HDO-HD,overtone,,10,10.0,7071.1,1414.2071247754945,0.13,GVPT2_overtone_combination
HDO-HDO-HD,combination,,10,11.0,7348.83,1360.7608285944837,0.06,GVPT2_overtone_combination
HDO-HDO-HD,overtone,,11,11.0,7292.55,1371.2624527771493,1.45,GVPT2_overtone_combination
HDO-HDO-HH,overtone,,0,0.0,125.01,79993.60051195904,2.66,GVPT2_overtone_combination
HDO-HDO-HH,combination,,0,1.0,164.16,60916.17933723197,0.27,GVPT2_overtone_combination
HDO-HDO-HH,combination,,0,2.0,177.84,56230.31938821412,0.94,GVPT2_overtone_combination
HDO-HDO-HH,combination,,0,3.0,209.93,47634.92592769018,0.1,GVPT2_overtone_combination
HDO-HDO-HH,combination,,0,4.0,318.18,31428.751021434407,1.19,GVPT2_overtone_combination
HDO-HDO-HH,combination,,0,5.0,487.22,20524.609006198432,0.88,GVPT2_overtone_combination
HDO-HDO-HH,combination,,0,6.0,1472.7,6790.249202145718,0.31,GVPT2_overtone_combination
HDO-HDO-HH,combination,,0,7.0,1507.27,6634.511401407844,0.15,GVPT2_overtone_combination
HDO-HDO-HH,combination,,0,8.0,2804.1,3566.2066260119113,0.75,GVPT2_overtone_combination
HDO-HDO-HH,combination,,0,9.0,2810.4,3558.2123541132933,0.14,GVPT2_overtone_combination
HDO-HDO-HH,combination,,0,10.0,3704.68,2699.288467559951,0.34,GVPT2_overtone_combination
HDO-HDO-HH,combination,,0,11.0,3802.78,2629.6551470240192,0.07,GVPT2_overtone_combination
HDO-HDO-HH,overtone,,1,1.0,191.05,52342.318764721276,1.15,GVPT2_overtone_combination
HDO-HDO-HH,combination,,1,2.0,194.25,51480.05148005148,0.18,GVPT2_overtone_combination
HDO-HDO-HH,combination,,1,3.0,233.33,42857.75511078729,0.45,GVPT2_overtone_combination
HDO-HDO-HH,combination,,1,4.0,311.8,32071.840923669017,0.22,GVPT2_overtone_combination
HDO-HDO-HH,combination,,1,5.0,536.68,18633.07743906984,0.38,GVPT2_overtone_combination
HDO-HDO-HH,combination,,1,6.0,1497.62,6677.261254523845,0.27,GVPT2_overtone_combination
HDO-HDO-HH,combination,,1,7.0,1521.18,6573.84398953444,0.05,GVPT2_overtone_combination
HDO-HDO-HH,combination,,1,8.0,2827.05,3537.2561504041314,0.11,GVPT2_overtone_combination
HDO-HDO-HH,combination,,1,9.0,2840.63,3520.345838775201,0.04,GVPT2_overtone_combination
HDO-HDO-HH,combination,,1,10.0,3735.79,2676.8099919963383,0.43,GVPT2_overtone_combination
HDO-HDO-HH,combination,,1,11.0,3823.62,2615.3226523556214,0.1,GVPT2_overtone_combination
HDO-HDO-HH,overtone,,2,2.0,175.29,57048.319926978154,1.21,GVPT2_overtone_combination
HDO-HDO-HH,combination,,2,3.0,242.61,41218.416388442354,0.99,GVPT2_overtone_combination
HDO-HDO-HH,combination,,2,4.0,341.44,29287.72258669166,2.81,GVPT2_overtone_combination
HDO-HDO-HH,combination,,2,5.0,534.23,18718.529472324655,1.11,GVPT2_overtone_combination
HDO-HDO-HH,combination,,2,6.0,1505.73,6641.296912461065,0.12,GVPT2_overtone_combination
HDO-HDO-HH,combination,,2,7.0,1527.86,6545.102299948949,0.11,GVPT2_overtone_combination
HDO-HDO-HH,combination,,2,8.0,2838.57,3522.9006154507374,0.15,GVPT2_overtone_combination
HDO-HDO-HH,combination,,2,9.0,2850.1,3508.6488193396726,0.06,GVPT2_overtone_combination
HDO-HDO-HH,combination,,2,10.0,3749.37,2667.114741943313,0.74,GVPT2_overtone_combination
HDO-HDO-HH,combination,,2,11.0,3835.0,2607.5619295958277,0.84,GVPT2_overtone_combination
HDO-HDO-HH,overtone,,3,3.0,271.35,36852.77317118113,0.51,GVPT2_overtone_combination
HDO-HDO-HH,combination,,3,4.0,346.25,28880.86642599278,0.31,GVPT2_overtone_combination
HDO-HDO-HH,combination,,3,5.0,565.85,17672.528055138286,2.73,GVPT2_overtone_combination
HDO-HDO-HH,combination,,3,6.0,1540.33,6492.11532593665,0.07,GVPT2_overtone_combination
HDO-HDO-HH,combination,,3,7.0,1566.13,6385.165982389712,0.04,GVPT2_overtone_combination
HDO-HDO-HH,combination,,3,8.0,2874.11,3479.337951574574,0.08,GVPT2_overtone_combination
HDO-HDO-HH,combination,,3,9.0,2885.45,3465.663934568265,0.0,GVPT2_overtone_combination
HDO-HDO-HH,combination,,3,10.0,3780.84,2644.914886638948,0.19,GVPT2_overtone_combination
HDO-HDO-HH,combination,,3,11.0,3870.43,2583.6922512485694,0.23,GVPT2_overtone_combination
HDO-HDO-HH,overtone,,4,4.0,395.23,25301.72304733952,1.52,GVPT2_overtone_combination
HDO-HDO-HH,combination,,4,5.0,577.13,17327.118673435794,0.04,GVPT2_overtone_combination
HDO-HDO-HH,combination,,4,6.0,1624.02,6157.559635965074,0.28,GVPT2_overtone_combination
HDO-HDO-HH,combination,,4,7.0,1636.08,6112.170554007139,0.31,GVPT2_overtone_combination
HDO-HDO-HH,combination,,4,8.0,2957.11,3381.6800863004755,0.18,GVPT2_overtone_combination
HDO-HDO-HH,combination,,4,9.0,2965.22,3372.4310506471697,0.42,GVPT2_overtone_combination
HDO-HDO-HH,combination,,4,10.0,3880.97,2576.6754187741726,1.21,GVPT2_overtone_combination
HDO-HDO-HH,combination,,4,11.0,3955.36,2528.2148780389143,0.47,GVPT2_overtone_combination
HDO-HDO-HH,overtone,,5,5.0,810.55,12337.301832089322,1.12,GVPT2_overtone_combination
HDO-HDO-HH,combination,,5,6.0,1849.55,5406.720553648185,0.03,GVPT2_overtone_combination
HDO-HDO-HH,combination,,5,7.0,1879.32,5321.073579805462,0.06,GVPT2_overtone_combination
HDO-HDO-HH,combination,,5,8.0,3181.67,3143.0035170209353,0.03,GVPT2_overtone_combination
HDO-HDO-HH,combination,,5,9.0,3192.12,3132.714308985878,0.07,GVPT2_overtone_combination
HDO-HDO-HH,combination,,5,10.0,4129.11,2421.8294014933003,0.04,GVPT2_overtone_combination
HDO-HDO-HH,combination,,5,11.0,4177.76,2393.6272069242846,0.08,GVPT2_overtone_combination
HDO-HDO-HH,overtone,,6,6.0,2777.91,3599.8286481563478,3.01,GVPT2_overtone_combination
HDO-HDO-HH,combination,,6,7.0,2825.59,3539.0838727487003,0.01,GVPT2_overtone_combination
HDO-HDO-HH,combination,,6,8.0,4112.38,2431.681897100949,0.75,GVPT2_overtone_combination
HDO-HDO-HH,combination,,6,9.0,4144.33,2412.935263359819,0.01,GVPT2_overtone_combination
HDO-HDO-HH,combination,,6,10.0,5026.51,1989.4519258889368,0.06,GVPT2_overtone_combination
HDO-HDO-HH,combination,,6,11.0,5107.5,1957.9050416054822,1.46,GVPT2_overtone_combination
HDO-HDO-HH,overtone,,7,7.0,2825.55,3539.1339739165824,0.08,GVPT2_overtone_combination
HDO-HDO-HH,combination,,7,8.0,4160.39,2403.6208143948043,0.01,GVPT2_overtone_combination
HDO-HDO-HH,combination,,7,9.0,4163.01,2402.1080900598363,0.75,GVPT2_overtone_combination
HDO-HDO-HH,combination,,7,10.0,5044.92,1982.191987187111,4.11,GVPT2_overtone_combination
HDO-HDO-HH,combination,,7,11.0,5156.29,1939.3788945152426,0.01,GVPT2_overtone_combination
HDO-HDO-HH,overtone,,8,8.0,5383.96,1857.3689254749293,0.66,GVPT2_overtone_combination
HDO-HDO-HH,combination,,8,9.0,5477.97,1825.4937504221452,0.0,GVPT2_overtone_combination
HDO-HDO-HH,combination,,8,10.0,6359.02,1572.569358171542,0.05,GVPT2_overtone_combination
HDO-HDO-HH,combination,,8,11.0,6452.29,1549.8373445706873,0.15,GVPT2_overtone_combination
HDO-HDO-HH,overtone,,9,9.0,5409.18,1848.7090464728478,0.75,GVPT2_overtone_combination
HDO-HDO-HH,combination,,9,10.0,6366.34,1570.7612223035528,0.11,GVPT2_overtone_combination
HDO-HDO-HH,combination,,9,11.0,6473.87,1544.6711163492625,0.0,GVPT2_overtone_combination
HDO-HDO-HH,overtone,,10,10.0,7070.43,1414.341136253382,0.13,GVPT2_overtone_combination
HDO-HDO-HH,combination,,10,11.0,7353.21,1359.9502802177553,0.06,GVPT2_overtone_combination
HDO-HDO-HH,overtone,,11,11.0,7302.07,1369.474683206269,1.45,GVPT2_overtone_combination
HDO,overtone,,0,0.0,2766.53,3614.636385652785,4.34,GVPT2_overtone_combination
HDO,combination,,0,1.0,4105.32,2435.8637085537794,0.81,GVPT2_overtone_combination
HDO,combination,,0,2.0,5107.68,1957.8360429784168,1.48,GVPT2_overtone_combination
HDO,overtone,,1,1.0,5391.34,1854.8264438896451,0.65,GVPT2_overtone_combination
HDO,combination,,1,2.0,6460.76,1547.8055213318557,0.14,GVPT2_overtone_combination
HDO,overtone,,2,2.0,7312.73,1367.4783562363168,1.39,GVPT2_overtone_combination
